FeatureNum	ProbeName	GeneSymbol
58230	A_55_P2011722	Neurl1b
58231	A_51_P185135	Gpr108
58232	A_55_P1991802	Kat14
58233	A_66_P126138	Ncoa1
58234	A_52_P436590	Wbscr17
58235	A_52_P1179569	1700001N15Rik
58236	A_30_P01029855	
58237	A_30_P01026648	
58238	A_30_P01018391	
58239	A_51_P320980	Sfxn4
58240	A_51_P379750	Myoz1
58241	A_55_P2168823	
58242	A_55_P1970578	Aamdc
58243	A_55_P2093439	Mex3d
58244	A_30_P01028339	
58245	A_52_P525725	Olfr519
58246	A_55_P2158067	Krtap4-16
58247	A_30_P01028107	
58248	A_55_P2156274	Plekha2
58249	A_55_P2117966	1700007K09Rik
58250	A_55_P2255944	9130002K18Rik
58251	A_66_P114964	Hmgb4os
58252	A_55_P2008884	Cltc
58253	A_30_P01029365	
58254	A_51_P110471	Ddah1
58255	A_55_P1957439	
58256	A_30_P01017743	
58257	A_30_P01021500	
58258	A_30_P01025353	
58259	A_55_P2040245	Piezo2
58260	A_55_P2014787	Olfr1281
58261	A_30_P01020596	
58262	A_51_P119429	Nckap1l
58263	A_55_P2179453	Lig3
58264	A_51_P467110	Dpp4
58265	A_55_P2045693	Sirt7
58266	A_30_P01021868	
58267	A_55_P2095864	
58268	A_30_P01017923	
58269	A_30_P01030787	
58270	A_55_P1966719	
58271	ERCC-00157_60	
58272	A_30_P01026816	
58273	A_30_P01024452	
58274	A_30_P01027101	
58275	A_30_P01018947	
58276	A_30_P01031078	
58277	A_30_P01032256	
58278	A_55_P2021996	Hbs1l
58279	A_55_P2134236	Foxa2
58280	A_51_P241667	Prkdc
58281	A_30_P01023363	
58282	A_55_P2273656	
58283	A_65_P09031	Cdc42se2
58284	A_51_P475536	A730018C14Rik
58285	A_30_P01031997	
58286	A_55_P1992031	Dydc2
58287	A_55_P2114110	Cadm4
58288	A_51_P342535	Rnf166
58289	ERCC-00143_89	
58290	A_55_P2061036	Fam83e
58291	A_66_P107534	Gm36560
58292	A_55_P2096231	Cga
58293	A_52_P327615	Rab18
58294	A_55_P1986252	
58295	A_30_P01020943	
58296	A_51_P328089	Crb3
58297	A_30_P01019648	
58298	A_30_P01026028	
58299	A_55_P2179060	Gm3510
58300	A_30_P01021054	
58301	A_30_P01028538	
58302	A_51_P125183	Coq5
58303	A_30_P01024199	
58304	A_55_P1979107	
58305	A_51_P108334	Slc25a4
58306	A_30_P01021078	
58307	A_51_P359173	Syt7
58308	A_51_P341296	Dmrtb1
58309	A_30_P01019773	
58310	A_55_P2072041	
58311	A_30_P01031027	
58312	A_30_P01018312	
58313	A_52_P586928	Pdyn
58314	(+)E1A_r60_a20	
58315	A_55_P2004208	Defa-rs2
58316	A_55_P1973091	Vmn1r13
58317	A_55_P2074957	Tdpoz3
58318	A_30_P01028645	
58319	A_51_P425962	Khdrbs3
58320	A_55_P2052181	Ccdc82
58321	A_55_P2112170	Crtc1
58322	A_55_P1967119	Trim39
58323	ERCC-00078_438	
58324	A_51_P305600	Olfr155
58325	A_55_P2073134	
58326	A_51_P247963	Asb9
58327	A_55_P2103145	Ppp1r2
58328	A_30_P01028188	
58329	A_30_P01024067	
58330	A_52_P667960	Tcte2
58331	A_55_P1977850	Sall1
58332	A_30_P01021676	
58333	A_55_P2162142	
58334	A_30_P01031565	
58335	A_30_P01029669	
58336	A_55_P2129911	
58337	A_55_P2109655	
58338	A_52_P670874	Ebag9
58339	A_30_P01021700	
58340	A_52_P134924	Wdr20
58341	A_55_P2341373	
58342	ERCC-00031_101	
58343	A_51_P487278	Yipf3
58344	A_30_P01030491	
58345	A_55_P2163725	Slc7a9
58346	A_55_P2178568	Arhgap27
58347	A_55_P2103190	
58348	A_55_P1966504	
58349	A_55_P2330545	Zfp81
58350	ERCC-00131_64	
58351	A_30_P01030053	
58352	A_55_P2063047	LOC102635801
58353	A_66_P139032	Gm10125
58354	A_66_P107584	Fam133b
58355	A_51_P446558	Timm29
58356	A_55_P1962315	
58357	A_55_P1997948	Ppp4r3b
58358	A_30_P01028546	
58359	A_55_P1999167	
58360	A_55_P1957533	Cypt3
58361	A_55_P1984386	Depdc5
58362	A_30_P01032454	
58363	A_30_P01028028	
58364	A_30_P01023795	
58365	A_66_P125035	Duxbl2
58366	A_51_P501312	Natd1
58367	A_55_P2091461	Casp4
58368	A_30_P01026880	
58369	(+)E1A_r60_n11	
58370	A_30_P01021521	
58371	A_30_P01023981	
58372	A_51_P122425	Ctf1
58373	A_55_P2048957	
58374	A_55_P2052690	Synm
58375	A_30_P01033211	
58376	A_55_P2117092	
58377	A_30_P01021525	
58378	A_30_P01019258	
58379	A_30_P01024813	
58380	(+)E1A_r60_a107	
58381	A_52_P371401	Sbf2
58382	A_55_P2167025	Nectin2
58383	A_55_P1989125	Rps17
58384	A_51_P115085	Nup153
58385	A_55_P2151919	
58386	A_30_P01033350	
58387	A_55_P2098776	
58388	A_52_P622244	6030419C18Rik
58389	A_51_P422360	Pth2r
58390	A_55_P1997747	Gm20498
58391	A_55_P2414679	C630004M23Rik
58392	A_55_P2099279	Tmem29
58393	A_30_P01032889	
58394	ERCC-00009_60	
58395	A_51_P122246	Creld2
58396	A_55_P2028591	Ptprm
58397	A_30_P01018890	
58398	A_30_P01026811	
58399	A_51_P243454	Ubqln5
58400	A_30_P01033275	
58401	A_55_P1981595	Olfr470
58402	A_51_P110640	Klk1b11
58403	A_55_P1953758	Serinc2
58404	A_30_P01033441	
58405	A_51_P113003	Cenpq
58406	A_30_P01018585	
58407	ERCC-00104_60	
58408	A_55_P2110327	Slc6a21
58409	A_55_P1961081	
58410	A_30_P01032439	
58411	A_55_P1970154	Rnf10
58412	A_51_P392090	Tmem19
58413	ERCC-00134_68	
58414	A_30_P01019458	
58415	A_51_P110841	Mrps35
58416	A_55_P2004137	Gnai2
58417	A_30_P01018451	
58418	A_52_P341339	Sos1
58419	A_30_P01025839	
58420	A_55_P2034651	
58421	A_55_P2205690	Polk
58422	A_55_P2112795	Gabrg3
58423	A_51_P430033	Ccdc13
58424	ERCC-00075_180	
58425	A_55_P2174982	Cngb1
58426	A_55_P1963232	Mef2b
58427	A_55_P2144280	Nnt
58428	A_52_P397184	4930448K20Rik
58429	A_51_P113195	Upk1b
58430	A_55_P2129584	Cnpy1
58431	A_30_P01023567	
58432	A_30_P01019820	
58433	A_30_P01017490	
58434	A_55_P2032718	Klra9
58435	A_30_P01032555	
58436	A_30_P01020972	
58437	A_55_P2082796	Gm14461
58438	A_30_P01022143	
58439	ETG09_205211	
58440	A_55_P2083449	Spryd7
58441	A_30_P01027272	
58442	A_30_P01024256	
58443	A_51_P450888	Rtn4r
58444	A_30_P01024178	
58445	A_55_P2069989	Klhl12
58446	A_30_P01023879	
58447	(+)E1A_r60_a22	
58448	A_55_P1995104	Btbd19
58449	A_51_P158814	Marveld1
58450	A_51_P454666	Arl6ip4
58451	A_30_P01020469	
58452	A_55_P2302195	0610040F04Rik
58453	A_30_P01018756	
58454	A_55_P2066234	Arfip2
58455	A_30_P01026249	
58456	A_51_P322994	Mrpl22
58457	A_55_P2168812	
58458	A_52_P660922	Dock1
58459	A_55_P2168185	
58460	A_52_P663413	P4ha2
58461	A_55_P2096189	Rfx8
58462	A_55_P2002113	Rpl36
58463	A_55_P2319035	AW011956
58464	A_30_P01023276	
58465	A_30_P01026125	
58466	A_30_P01026269	
58467	A_55_P2080860	Cmtm5
58468	A_55_P2023864	Mfap1a
58469	A_55_P1976666	
58470	A_51_P439857	Dnajc21
58471	A_30_P01024974	
58472	A_55_P2189571	LOC106740
58473	A_51_P243755	Slc10a2
58474	A_55_P1978895	Skint3
58475	A_55_P2071594	
58476	ERCC-00154_60	
58477	A_66_P131851	Kcnmb1
58478	A_55_P2351024	
58479	A_30_P01022363	
58480	A_66_P110201	Taar7e
58481	A_55_P2108713	
58482	A_30_P01022449	
58483	A_30_P01017846	
58484	A_51_P459661	Lipa
58485	A_55_P2176871	
58486	A_55_P1955747	Gm12070
58487	A_51_P254912	Rfc2
58488	A_30_P01020187	
58489	A_55_P2250154	Ppp1r18os
58490	A_55_P2112105	
58491	A_51_P510891	Afp
58492	A_30_P01031468	
58493	A_55_P2081303	Tet2
58494	A_51_P335969	Des
58495	A_30_P01026276	
58496	A_51_P120398	Asb17
58497	A_55_P2054300	Alg8
58498	A_30_P01020909	
58499	A_55_P2140255	Wap
58500	A_51_P475298	Zfp110
58501	A_66_P132766	Olfr707
58502	A_30_P01026615	
58503	A_55_P2007693	
58504	A_30_P01024191	
58505	A_51_P100625	Apon
58506	A_55_P2186446	
58507	A_52_P55666	Mtf1
58508	A_55_P2424627	4833427F10Rik
58509	A_66_P103975	Rrh
58510	A_55_P2101108	LOC102634401
58511	A_55_P2098354	Shf
58512	(+)E1A_r60_a107	
58513	A_52_P612137	Runx1t1
58514	A_30_P01023369	
58515	A_30_P01026363	
58516	A_51_P129100	Sec63
58517	A_55_P2180861	
58518	A_30_P01020455	
58519	A_52_P460836	Lrrn4
58520	A_51_P343733	Slc39a2
58521	A_55_P2040748	Scrib
58522	A_55_P1966538	Ctu2
58523	A_55_P2158494	
58524	A_55_P2176248	
58525	A_30_P01018919	
58526	A_55_P2025248	Mxd1
58527	A_55_P1998431	Sema4f
58528	A_30_P01018275	
58529	A_51_P306017	Dll1
58530	A_55_P2027956	
58531	A_51_P226364	Coa3
58532	A_55_P2034345	Terf2
58533	A_30_P01021336	
58534	A_30_P01018930	
58535	A_55_P1986955	
58536	A_66_P133153	Gm3227
58537	A_52_P28960	Gdf6
58538	A_55_P1978541	
58539	A_55_P2125778	Sec14l1
58540	A_51_P476711	Skiv2l2
58541	A_30_P01024252	
58542	A_51_P361220	Fzd4
58543	A_52_P191086	Kcnj6
58544	A_51_P186899	Egln1
58545	A_51_P296905	Ppat
58546	A_55_P2090415	Nat9
58547	A_55_P2111513	Ttyh1
58548	A_55_P2086628	
58549	A_51_P437717	Glmp
58550	A_30_P01022981	
58551	A_55_P2158478	Nkiras2
58552	A_52_P147487	Col13a1
58553	A_51_P155755	Pld6
58554	A_30_P01024351	
58555	A_30_P01031058	
58556	A_51_P176042	Pklr
58557	A_30_P01017762	
58558	A_55_P2057931	H2-Ob
58559	A_30_P01017730	
58560	A_30_P01031122	
58561	A_30_P01033071	
58562	A_52_P596595	Pnma2
58563	A_66_P119810	H2afb1
58564	A_30_P01019370	
58565	A_30_P01028404	
58566	A_55_P2061119	
58567	A_55_P1978521	Gbp10
58568	A_55_P2051641	Olfr885
58569	A_51_P463828	Baz1b
58570	A_30_P01021810	
58571	A_55_P2187260	
58572	A_55_P2009576	Rnu12
58573	A_51_P153734	Kif23
58574	A_51_P160824	Cspg4
58575	A_55_P1991094	Gm33989
58576	A_55_P2356736	6720483E21Rik
58577	A_30_P01029375	
58578	A_55_P2005190	Herc4
58579	A_51_P123879	Tecrl
58580	ERCC-00076_93	
58581	A_66_P102919	Gm3587
58582	A_55_P2280811	Atxn7l1os2
58583	A_55_P2170515	
58584	A_30_P01024688	
58585	(+)E1A_r60_a107	
58586	(+)E1A_r60_n11	
58587	A_55_P2135725	C8g
58588	A_51_P513653	Olfr497
58589	A_30_P01021803	
58590	A_51_P349319	Vmn1r218
58591	A_52_P179178	Bend3
58592	A_55_P2261188	AI661323
58593	A_30_P01022865	
58594	A_55_P2100949	Ccdc158
58595	A_55_P1971729	Cr2
58596	A_55_P2203284	
58597	A_51_P160413	Yod1
58598	A_30_P01031023	
58599	A_55_P2206254	BC049715
58600	A_52_P222696	Poteg
58601	A_66_P116206	Defb3
58602	A_55_P2087561	Eno1b
58603	(+)E1A_r60_a107	
58604	A_55_P1997604	Pla2g4a
58605	A_55_P2326260	4930525G20Rik
58606	A_55_P2008234	
58607	A_55_P2099940	Cers3
58608	A_51_P112817	Cyp27a1
58609	A_55_P2364971	
58610	A_30_P01027669	
58611	A_30_P01027039	
58612	A_55_P2102823	
58613	A_55_P2232057	AU022793
58614	A_30_P01031662	
58615	A_55_P2161746	
58616	A_51_P305547	Snai2
58617	ERCC-00095_63	
58618	A_51_P161037	Cep170
58619	A_55_P2070179	Ing4
58620	A_55_P2159740	Mfsd2b
58621	A_30_P01033062	
58622	A_55_P2133637	Etfa
58623	A_30_P01017872	
58624	A_30_P01022834	
58625	A_30_P01017848	
58626	A_30_P01028907	
58627	A_30_P01023361	
58628	A_55_P2051820	Zfp874b
58629	A_51_P109421	Eif2d
58630	ERCC-00109_120	
58631	A_55_P1985239	Necab1
58632	A_52_P161630	St6gal1
58633	A_51_P459091	Ybey
58634	A_52_P533265	Spata31d1d
58635	A_30_P01026170	
58636	A_55_P2025959	Chd9
58637	A_55_P1985530	Phc3
58638	A_30_P01021138	
58639	(+)E1A_r60_n9	
58640	A_55_P2029016	
58641	A_55_P2084522	Cptp
58642	A_55_P1994147	Zar1
58643	A_55_P2021330	
58644	A_30_P01029279	
58645	A_51_P496934	Hps3
58646	A_30_P01019827	
58647	A_66_P109731	
58648	A_66_P111322	Tmem178b
58649	A_30_P01021862	
58650	A_66_P114295	Dnmt3bos
58651	A_30_P01019536	
58652	A_55_P2109702	Shb
58653	A_55_P2086810	Sp140
58654	A_30_P01024873	
58655	A_55_P2133568	Snhg5
58656	A_51_P167374	Gpatch1
58657	A_51_P336622	Dexi
58658	A_30_P01027418	
58659	A_55_P2007981	Fmn2
58660	A_52_P356204	Nostrin
58661	A_55_P2192662	Lepr
58662	A_55_P1986660	Anapc2
58663	A_55_P2126489	Atxn7l3b
58664	A_55_P2001481	Pde6c
58665	A_55_P1970636	Unc45a
58666	A_30_P01028237	
58667	A_52_P217796	Ift46
58668	A_55_P2236512	4930404K06Rik
58669	ERCC-00031_101	
58670	A_30_P01024119	
58671	A_30_P01029785	
58672	A_51_P209782	Cyp2c44
58673	A_30_P01022597	
58674	A_55_P2141645	Mrgpra8
58675	A_30_P01020144	
58676	A_51_P351166	Myod1
58677	A_30_P01021650	
58678	A_51_P220343	Wisp1
58679	A_30_P01023044	
58680	A_55_P2043434	Atmin
58681	A_52_P236448	Ngfr
58682	A_55_P2377527	Gbf1
58683	A_55_P2014675	Olfr800
58684	A_55_P1998995	Speg
58685	A_55_P2061565	Zfp229
58686	A_52_P426682	1700037C18Rik
58687	A_51_P393454	Ntrk2
58688	A_55_P2085400	Gpam
58689	A_55_P1985804	Thumpd2
58690	ERCC-00059_120	
58691	A_30_P01027002	
58692	A_30_P01029812	
58693	A_30_P01032667	
58694	A_55_P2185839	
58695	A_55_P2107745	Yy1
58696	A_30_P01025083	
58697	A_55_P2122728	
58698	A_55_P1981646	Scgb2b12
58699	A_30_P01023709	
58700	A_51_P346445	Hspb7
58701	A_55_P2173035	Dnajc8
58702	A_51_P312149	Zfr
58703	A_66_P100218	Hcn3
58704	ERCC-00104_60	
58705	A_55_P2111790	Gem
58706	A_30_P01025021	
58707	A_30_P01023730	
58708	A_52_P420665	Uts2b
58709	A_30_P01018711	
58710	ERCC-00150_127	
58711	A_51_P474551	Cyp19a1
58712	A_51_P381988	Hmx1
58713	ERCC-00142_99	
58714	A_55_P2129363	Gm3807
58715	A_55_P2066862	Nsun7
58716	A_55_P2128501	Krt8
58717	A_55_P1994997	Arhgap11a
58718	A_51_P470630	Rnf225
58719	A_30_P01023554	
58720	A_30_P01020995	
58721	A_55_P2301516	Pet100
58722	A_55_P2149511	Mff
58723	A_55_P1970329	Gm10696
58724	A_30_P01020930	
58725	A_55_P2039659	
58726	A_51_P288010	Chrng
58727	A_55_P2423393	4932416J16Rik
58728	A_55_P2033155	Gm3830
58729	A_51_P167048	Hs6st1
58730	A_51_P481693	Ero1l
58731	A_55_P2103402	
58732	A_55_P2077593	Calr4
58733	A_66_P118430	Slc17a2
58734	A_51_P112445	Wdr3
58735	ERCC-00019_219	
58736	A_30_P01031326	
58737	A_55_P2011410	Pdzk1
58738	A_51_P104527	Atrip
58739	A_55_P1993463	
58740	A_55_P2041137	
58741	A_30_P01022188	
58742	A_55_P1967178	
58743	A_55_P2119239	
58744	A_30_P01022673	
58745	A_55_P2111776	
58746	A_55_P2066017	
58747	ERCC-00073_60	
58748	ERCC-00062_278	
58749	A_55_P2042486	Dpysl3
58750	A_55_P2049282	Ly6h
58751	A_30_P01027619	
58752	A_51_P109274	Vmn1r233
58753	A_51_P123017	Gmcl1
58754	A_51_P116581	Ccdc22
58755	A_30_P01031197	
58756	A_51_P365694	Rala
58757	A_66_P104190	Gsk3b
58758	A_52_P641849	Khnyn
58759	A_52_P522977	Ssbp2
58760	A_55_P2021861	Qrfp
58761	A_30_P01030861	
58762	ERCC-00017_150	
58763	A_30_P01032583	
58764	A_55_P2163877	1700016H13Rik
58765	A_55_P1954604	
58766	A_55_P2422961	C130021H21Rik
58767	A_52_P518434	Hmbox1
58768	A_55_P1998578	Ifitm2
58769	A_55_P1982227	
58770	A_55_P2061432	Scgb2b2
58771	A_52_P383089	Cd4
58772	A_30_P01027853	
58773	A_51_P119031	Naa30
58774	A_55_P1957498	
58775	A_52_P503384	Slc4a1ap
58776	A_52_P403484	Ptpn2
58777	A_30_P01024650	
58778	A_30_P01028794	
58779	A_55_P2186558	Tmem242
58780	A_51_P180773	Olfr1087
58781	A_55_P2384593	Gpc6
58782	A_55_P2100385	
58783	A_51_P286737	Ccl2
58784	A_52_P1172945	Ankrd34b
58785	A_52_P424206	Lrrtm4
58786	A_55_P2040977	Npas3
58787	A_30_P01029366	
58788	A_55_P1992762	Kdelr1
58789	A_30_P01018028	
58790	A_30_P01018819	
58791	A_55_P2087374	
58792	A_51_P167263	Cd5
58793	A_51_P214470	Tdrp
58794	A_30_P01026210	
58795	A_55_P2422164	Fezf1
58796	ERCC-00171_229	
58797	A_55_P2121151	Znf41-ps
58798	A_55_P2184571	Il1rapl1
58799	A_55_P2030612	
58800	A_30_P01017724	
58801	A_30_P01024738	
58802	ERCC-00077_121	
58803	A_55_P2015312	Efcab7
58804	A_30_P01026672	
58805	A_55_P1999082	Clec14a
58806	A_55_P2010906	Rbm45
58807	A_52_P275805	Pign
58808	A_55_P1993473	Gm1993
58809	A_55_P2018821	
58810	A_55_P2015199	
58811	A_55_P2103657	Arid1b
58812	A_51_P104608	Rnase6
58813	A_51_P123405	Bub1
58814	A_55_P1967022	Fgfr1
58815	A_55_P2080168	Dgkk
58816	A_30_P01020353	
58817	A_30_P01026251	
58818	A_55_P2000487	Srebf2
58819	A_30_P01031194	
58820	A_55_P2148041	
58821	A_52_P348720	Rhobtb3
58822	A_30_P01025307	
58823	A_51_P229990	Rab30
58824	A_55_P2112445	Tbx4
58825	A_65_P17492	Med29
58826	ETG07_105829	
58827	A_55_P1976387	Gimap4
58828	A_30_P01021799	
58829	A_66_P116657	Agbl2
58830	A_30_P01024471	
58831	A_51_P123604	Ppwd1
58832	A_51_P205326	Fam198a
58833	A_30_P01027430	
58834	A_66_P116263	Gas2l2
58835	A_30_P01027396	
58836	A_30_P01032450	
58837	ERCC-00013_180	
58838	A_30_P01028841	
58839	A_30_P01023514	
58840	A_55_P1997225	Agap2
58841	A_55_P2076683	Sort1
58842	A_55_P1980847	
58843	A_55_P2096023	
58844	A_51_P109369	Fbxo32
58845	A_51_P322989	Ptrhd1
58846	A_52_P114810	Hltf
58847	A_51_P486543	Grm3
58848	A_30_P01025205	
58849	A_55_P2156394	Btbd16
58850	A_55_P2045911	Spata32
58851	A_55_P1964183	Dysf
58852	A_51_P107053	Ubqln3
58853	A_51_P490747	AI593442
58854	A_52_P24986	Gpat4
58855	A_30_P01028135	
58856	A_55_P2178299	
58857	A_51_P110301	C3
58858	A_30_P01029704	
58859	A_30_P01022328	
58860	A_55_P2258261	1810008I18Rik
58861	A_51_P315734	Pax3
58862	A_51_P223569	Ddx4
58863	A_30_P01030096	
58864	A_30_P01028377	
58865	A_55_P2134032	
58866	A_52_P95910	Ugcg
58867	A_51_P109335	Copa
58868	A_51_P422497	Vmn1r206
58869	A_51_P126365	Gzmn
58870	A_51_P117903	
58871	A_30_P01022962	
58872	A_55_P2314496	Secisbp2l
58873	A_55_P2141043	Nms
58874	A_55_P2111293	3110009E18Rik
58875	A_30_P01027620	
58876	A_30_P01026460	
58877	A_30_P01025031	
58878	A_66_P120414	Adcy5
58879	A_51_P427674	Cpt1a
58880	A_55_P2030194	Ifna5
58881	A_55_P2454099	Mgea5
58882	A_55_P2029581	Gm34249
58883	A_30_P01027705	
58884	A_30_P01029206	
58885	A_55_P1966585	Bpifc
58886	A_52_P99810	Cx3cr1
58887	A_30_P01029983	
58888	A_55_P1954071	
58889	A_51_P184024	Tsen15
58890	A_30_P01020695	
58891	A_55_P1954292	
58892	A_30_P01032581	
58893	A_52_P216427	Nkx2-1
58894	A_51_P192924	Mgat4e
58895	A_52_P311297	Als2
58896	A_30_P01023644	
58897	A_30_P01020254	
58898	A_30_P01031551	
58899	A_55_P2116593	Slc9c1
58900	A_55_P1970887	Vmn2r16
58901	A_30_P01031271	
58902	A_55_P2074499	Kcp
58903	A_55_P2141251	Tmem69
58904	A_52_P402127	Mup11
58905	A_51_P350942	Olfr1100
58906	A_52_P128134	Foxd1
58907	ERCC-00067_104	
58908	A_55_P1962791	Map3k13
58909	A_30_P01021034	
58910	A_51_P405089	Lpcat1
58911	A_55_P2161818	
58912	A_66_P139267	Rbpj
58913	A_51_P388048	Pcdha4
58914	A_30_P01032675	
58915	A_30_P01017770	
58916	A_51_P103650	Trim8
58917	A_55_P2116341	
58918	ERCC-00031_101	
58919	A_51_P385178	Mroh8
58920	A_66_P107973	Prpf38b
58921	A_52_P250034	Ticrr
58922	A_55_P2016570	Gm10829
58923	A_55_P2081656	
58924	ERCC-00069_99	
58925	A_55_P2020203	Sfrp5
58926	A_30_P01025333	
58927	A_55_P2174753	Olfr314
58928	A_55_P1957291	Rpl39
58929	A_30_P01022051	
58930	A_30_P01020229	
58931	A_55_P1990346	Adamdec1
58932	(+)E1A_r60_a20	
58933	A_55_P2091631	Coa4
58934	A_30_P01019703	
58935	A_30_P01022156	
58936	A_55_P2071626	C530008M17Rik
58937	A_65_P13402	Rnf14
58938	A_55_P2251999	Mpp2
58939	A_52_P11563	A930011G23Rik
58940	A_51_P105068	Lypd6b
58941	A_52_P706060	Mex3a
58942	A_52_P350786	Phlda2
58943	A_55_P2019814	Rnf20
58944	A_30_P01028943	
58945	ERCC-00042_60	
58946	A_30_P01021164	
58947	A_55_P2367843	Cracr2b
58948	A_55_P1999666	Cntrl
58949	A_51_P338728	Sdhaf1
58950	A_55_P1980511	Pcmtd1
58951	A_55_P2152566	Sp110
58952	A_30_P01021157	
58953	A_51_P416695	Lsamp
58954	A_52_P318673	Saa1
58955	A_55_P2114670	
58956	A_51_P245202	4930544L04Rik
58957	A_52_P301602	Sult3a2
58958	A_51_P389885	Spic
58959	A_55_P1998932	Tmem154
58960	A_52_P192426	Tnfrsf1a
58961	ERCC-00086_228	
58962	A_55_P1970596	
58963	A_66_P134584	
58964	A_51_P196509	Plekhj1
58965	A_51_P126437	Enc1
58966	ERCC-00150_127	
58967	A_55_P2125451	Sprr2j-ps
58968	A_55_P2109222	Rps3
58969	A_30_P01027464	
58970	A_30_P01019580	
58971	A_30_P01030016	
58972	A_55_P2028847	
58973	A_55_P2169784	Plod1
58974	A_55_P1985985	Il3
58975	A_30_P01026917	
58976	A_30_P01021246	
58977	A_55_P2319478	2900092D14Rik
58978	A_55_P1999532	Col9a1
58979	A_55_P2146703	4731417B20Rik
58980	A_55_P2124976	Grhl1
58981	A_51_P487028	Lim2
58982	A_55_P2057936	Gm12250
58983	A_52_P404461	Tmem60
58984	A_51_P118650	Wdr6
58985	A_55_P1991792	Slc25a46
58986	A_51_P401749	Mettl2
58987	A_55_P2171033	Gm35772
58988	A_30_P01028700	
58989	A_52_P1147358	1700069P05Rik
58990	A_30_P01028321	
58991	A_52_P497188	Prrg1
58992	A_55_P2038262	Phf11b
58993	A_55_P2156785	Ppfia3
58994	A_51_P128336	Serinc5
58995	A_52_P401640	Bpgm
58996	A_30_P01021328	
58997	A_66_P106774	Lhfpl3
58998	A_30_P01026442	
58999	A_55_P2259164	
59000	A_30_P01030930	
59001	A_30_P01018143	
59002	A_55_P2087186	Ier3ip1
59003	A_55_P2068874	Gm21637
59004	A_30_P01025276	
59005	A_55_P2016262	Isl2
59006	A_52_P449993	Ifitm10
59007	A_51_P104430	Magee1
59008	A_30_P01017567	
59009	A_30_P01023005	
59010	A_51_P271370	Wsb1
59011	A_55_P2125907	
59012	A_30_P01019228	
59013	A_52_P440962	Cdc73
59014	A_66_P127007	Gm12273
59015	A_52_P325527	Edil3
59016	A_55_P1993475	Gm5168
59017	A_51_P505229	Gtpbp8
59018	A_55_P1972187	Slc25a14
59019	A_55_P2086933	Ankrd66
59020	A_51_P514601	Olfr1346
59021	A_55_P1990309	Elavl4
59022	A_51_P414328	LOC102638268
59023	A_52_P175046	Ranbp17
59024	A_51_P408082	Apoa1
59025	A_51_P413539	Nek6
59026	A_30_P01032209	
59027	A_55_P2098727	
59028	A_51_P198387	Uckl1
59029	A_65_P05238	Knop1
59030	A_55_P2422318	4921523P09Rik
59031	A_30_P01029468	
59032	A_30_P01023594	
59033	A_55_P2044433	3110039I08Rik
59034	A_51_P378550	Oplah
59035	A_55_P2051535	
59036	A_30_P01031363	
59037	A_55_P2106078	Glrx2
59038	A_51_P125183	Coq5
59039	A_66_P108347	Rbakdn
59040	ERCC-00075_180	
59041	A_51_P150120	Mgst2
59042	A_55_P2105542	Pde2a
59043	A_55_P1965629	Hcfc1
59044	A_55_P2187038	Tpm1
59045	A_51_P200517	Rasgef1a
59046	A_55_P1965935	Rwdd1
59047	A_55_P2044074	Gucy2e
59048	A_51_P102789	C1qc
59049	A_55_P1994462	Avpr2
59050	A_30_P01022999	
59051	A_30_P01019292	
59052	A_55_P2074962	Gm6297
59053	A_51_P227386	En1
59054	A_52_P663585	Sept10
59055	A_55_P2166421	Rpusd3
59056	A_52_P1189049	Hs3st4
59057	A_30_P01024504	
59058	A_30_P01020395	
59059	A_30_P01032979	
59060	(+)E1A_r60_a135	
59061	A_51_P122740	Slc37a3
59062	A_55_P2147816	
59063	A_55_P2340206	Acer3
59064	A_55_P2020050	6720475J19Rik
59065	A_55_P2058691	Gm10817
59066	A_30_P01020363	
59067	A_66_P119174	Cmtm6
59068	A_55_P2038203	4931440P22Rik
59069	A_55_P2025023	
59070	A_55_P2105446	Foxp1
59071	A_55_P2049373	Pde3a
59072	A_55_P2090600	Mageb16-ps1
59073	A_30_P01027475	
59074	A_55_P2059640	Abhd14b
59075	A_55_P2322234	1700092E19Rik
59076	A_66_P130366	Stk38l
59077	A_51_P314107	Gsdma
59078	A_55_P1984908	Wdr41
59079	A_55_P1963712	Cyb5b
59080	A_30_P01032037	
59081	A_51_P308796	Fosl1
59082	A_55_P2071834	Tln2
59083	A_55_P2060983	Tob2
59084	A_55_P2133405	Dmkn
59085	A_52_P1164643	Cep126
59086	A_55_P1992959	Pfkfb4
59087	A_55_P2087850	Gpr55
59088	A_51_P126525	D230025D16Rik
59089	A_55_P2148726	
59090	A_30_P01022495	
59091	A_55_P1989102	Hmgn1
59092	A_55_P2349198	D330022H12Rik
59093	A_55_P2050592	Gm5785
59094	A_55_P1964028	Slc14a2
59095	A_51_P507509	Gimap1
59096	A_55_P2173039	
59097	A_30_P01021892	
59098	A_30_P01028565	
59099	A_55_P2070962	Cks1brt
59100	A_51_P145520	Sigirr
59101	A_30_P01018797	
59102	A_51_P192589	Pno1
59103	A_55_P2084433	
59104	A_30_P01022335	
59105	A_30_P01019064	
59106	A_55_P2123557	
59107	A_66_P126336	4930563M20Rik
59108	A_51_P437327	Ascl1
59109	A_30_P01025766	
59110	A_30_P01029752	
59111	A_55_P2186693	
59112	A_52_P313071	Gosr1
